gene,log2FoldChange,logCPM,LR,pvalue,padj,FC
Stx12,0.276606180823168,6.807933950169,2.65775855639648,0.103045852191951,0.352169095843125,1.21134194964722
Atp2c1,-0.363141049365786,7.26760590557814,2.65694823059858,0.103098370185233,0.35217047749237,-1.28622322871789
Metap1,0.29052104822831,5.60578212942852,2.65676728056444,0.103110101731359,0.35217047749237,1.22308193000711
Bsg,0.341606095897207,8.93526794651592,2.65487611270616,0.103232799416159,0.352480421900051,1.26716649587161
Pde4b,-0.348687574513522,6.71978589792505,2.65413698500544,0.103280796944793,0.352535195512054,-1.27340168161437
Ap2a1,0.330900907531803,5.16753846994794,2.65285584332337,0.103364049690478,0.35269043341476,1.25779857613741
Reps2,0.737511705306224,3.53332095325657,2.65191316337082,0.103425355005453,0.35269043341476,1.66729767841757
Tmco1,-0.278030968267358,6.13744772719671,2.65167340385018,0.103440953636998,0.35269043341476,-1.21253884661649
Mmp23,-1.79972527457999,1.53093376529921,2.65107985627304,0.103479580618704,0.35269043341476,-3.48153921742837
Ccdc36,-1.79972870075212,1.53091154018824,2.65097931569267,0.103486125177989,0.35269043341476,-3.48154748554219
Slc43a1,-1.79968149130931,1.53082322543151,2.64652843395202,0.10377630413696,0.353366648612857,-3.48143356040689
Zfp36l1,0.269912081440085,6.88468807358678,2.6464899141955,0.103778819349746,0.353366648612857,1.2057343473955
Ifrd1,0.519775904038886,8.04193153731394,2.64646214173031,0.103780632841339,0.353366648612857,1.43373252691795
Hjurp,-0.282445415863936,6.47327661372231,2.64312416519216,0.103998849581425,0.353500862912452,-1.216254730188
Depdc1a,0.74369891896793,2.9808582814053,2.64217633089814,0.104060904818387,0.353500862912452,1.67446348895701
N4bp2l2,-0.289855913250199,5.98172417065106,2.64156949302192,0.1041006561219,0.353500862912452,-1.22251817464053
Fbl,0.402323182643816,5.04780994754322,2.640953395704,0.104141030984422,0.353500862912452,1.32163443597746
Anxa9,0.957370869170385,2.35865665003507,2.64079144976763,0.104151646674966,0.353500862912452,1.94176803971422
Gpm6a,-2.2847066587996,1.24164187254773,2.63995413164734,0.104206552481021,0.353500862912452,-4.87265020469901
Gm43720,-2.28467278594774,1.24157707113644,2.63990819410161,0.104209565679815,0.353500862912452,-4.87253580171273
Rnase10,-2.28467278594774,1.24157707113644,2.63990819410161,0.104209565679815,0.353500862912452,-4.87253580171273
Tslp,-2.28466617184722,1.24156438653889,2.63989922475547,0.10421015402066,0.353500862912452,-4.87251346340364
Hlf,-2.28463900918296,1.2415123422938,2.6398623893844,0.104212570260952,0.353500862912452,-4.87242172592786
Ecm2,-2.28459849562595,1.24143486239289,2.63980744814497,0.104216174281551,0.353500862912452,-4.87228490119489
Vps35,0.257002606428144,7.83607330683985,2.63973561598904,0.10422088651385,0.353500862912452,1.19499336377563
Tle5,0.478515313169824,4.23403342148554,2.63949592133963,0.104236612314558,0.353500862912452,1.39330906489643
Gtf2h1,0.314396011463338,5.70094280213286,2.63835696158926,0.104311372301582,0.35364568507408,1.24349095315232
Tpm2,-0.950707961997924,2.4276948485665,2.63635264393917,0.104443076026489,0.35398341466182,-1.93282090264225
Gm14391,-0.767583966270454,2.79851286125248,2.63493983052738,0.104536021453535,0.354189615686549,-1.70241641444662
Ccdc138,0.957389576285258,2.35875684144532,2.6344142698843,0.104570619880789,0.354198059111104,1.94179321836408
C1galt1c1,-0.363276749000846,5.94532067000076,2.63386923299653,0.104606513709023,0.354210883743999,-1.28634421633249
Tmem245,-0.378466601277705,5.0234807127601,2.63249611012251,0.104697001636252,0.354408506305964,-1.29995943172054
Ptpn4,-0.562333952844053,3.5777264624383,2.63131832479713,0.104774685271473,0.354519593414281,-1.47665618024129
Ak6,0.266256003300991,6.42716272117952,2.63027401752147,0.104843617869921,0.354519593414281,1.20268264355359
Dennd4b,-0.260087765450014,6.4721676523443,2.63008355172296,0.104856195486937,0.354519593414281,-1.19755155470245
Dbndd2,0.666067494675866,3.11753085832385,2.63005076857163,0.104858360524909,0.354519593414281,1.58674191837399
Zfp180,0.325562155870593,5.18833941574525,2.62730251678715,0.105040032608047,0.355023138508697,1.25315264289643
Fzd7,0.720623230491694,2.90616499617881,2.62682461255353,0.10507165946618,0.355023138508697,1.64789375517411
Sike1,-0.325529429064554,5.07469597941123,2.62449097130133,0.105226245696442,0.355416026322884,-1.25312421608608
Etnk1,-0.273704316815058,6.93824998635137,2.62370638744819,0.105278274467576,0.355416026322884,-1.20890788239417
Rack1,0.288970514646614,9.08829009723104,2.6232243023863,0.105310257365748,0.355416026322884,1.22176813130054
Cdkn2aip,-0.421026971451316,4.8365421501155,2.62312563198704,0.105316804754306,0.355416026322884,-1.33888028735972
Zranb1,-0.473408300193024,3.95219062489415,2.62017437814232,0.105512845026543,0.355751552576169,-1.3883855933796
Polr2k,0.362033579922613,4.62914287614943,2.62008409942869,0.105518848190932,0.355751552576169,1.28523625206005
Nup37,0.503904195144381,3.8149343871213,2.61991144513335,0.105530330036596,0.355751552576169,1.41804586457161
Rai1,-0.435473992276022,4.3738612185988,2.6196876214293,0.105545216785878,0.355751552576169,-1.35235507145107
Mmp11,-1.5026427882256,1.71497330917976,2.61825630690257,0.105640469466041,0.355855264971104,-2.83361310259918
Bend5,-1.5027119545617,1.71524654909342,2.61825585269411,0.105640499708155,0.355855264971104,-2.83374895621266
Jade1,-0.595606000167353,3.37367692114822,2.6176789262335,0.105678920296903,0.355876022196408,-1.51110718877768
Rnaseh2b,0.391762919809122,4.40437609324796,2.61674221665282,0.105741333381839,0.355910398426327,1.31199563471001
Rabgef1,0.315462633636006,6.11766515413775,2.61655741153344,0.105753651744153,0.355910398426327,1.24441063846521
Mbd5,-0.405966866024932,4.2892748208364,2.61580136089567,0.105804063411333,0.355971463114919,-1.32497658632764
Clec4a2,0.567460560745761,6.04787350585326,2.61264852409635,0.106014571333893,0.356570960657168,1.48191280299837
Taok1,-0.312199961346803,6.06851283233428,2.60970169347295,0.106211739981583,0.357125240925578,-1.24159956858336
Aftph,-0.283764459061808,6.77493107220266,2.60901899661752,0.106257475704103,0.357170162086429,-1.21736724953684
Mppe1,-0.425118363188284,4.8709751976241,2.60782128161751,0.106337766092726,0.35733117134784,-1.34268265612271
Cbx6,-0.580963478678963,3.54540492439917,2.60676830022787,0.106408409043861,0.357459673742959,-1.49584789101622
Snx22,-0.674615322175166,3.09297730846037,2.60299079250065,0.106662260313894,0.358203365535124,-1.59617111553546
Tes,-0.396988596379809,6.88136604792595,2.60179761552522,0.106742580680404,0.358364014018933,-1.3167565138648
Map1s,-0.295838965008161,6.42799494916017,2.60056077885004,0.106825910110924,0.358534663931766,-1.22759865053902
Yod1,-0.328768553016311,5.46590387477849,2.59968258440008,0.10688512005842,0.358563787324658,-1.25594087837424
Tmem35b,-0.418985307245987,4.19898636725059,2.59909149268452,0.106924993134716,0.358563787324658,-1.33698687913918
Angel2,-0.299424683531065,5.7303822350831,2.59872653403551,0.106949620177681,0.358563787324658,-1.23065355669939
Utp15,0.290415343109343,5.65608557572652,2.59811828034219,0.106990678357392,0.358563787324658,1.22299231904912
Ptov1,-0.519792847527588,3.91494407816408,2.59802319645117,0.106997098248076,0.358563787324658,-1.4337493652468
Egln2,0.299897634093827,5.65251516952978,2.59744135737272,0.107036392168744,0.358586540663706,1.23105706103627
Lrrc8a,-0.39478181966915,6.32234874840329,2.59667803812874,0.107087966186901,0.358650407703065,-1.31474391502592
Gca,0.431669058343332,4.68267365090347,2.59547581703722,0.107169250118617,0.358813707832651,1.34879309747997
Zkscan8,-0.608399552347223,3.42751582888796,2.59466036601661,0.107224422495993,0.358889511218385,-1.52456699854751
Abcf1,0.272589587531434,6.6047870900988,2.59101184515044,0.107471658829446,0.359607928482392,1.20797415455451
Dalrd3,-0.374977806861351,5.51206585480302,2.58913812388762,0.107598871766845,0.359755529381898,-1.29681960537701
Rnasek,0.264126854846431,6.72574572232383,2.58905437491825,0.10760456161049,0.359755529381898,1.20090901766698
Ndufa3,0.283986278629327,5.99637617387791,2.58881430174186,0.107620873836818,0.359755529381898,1.21755443853362
Tmem263,-0.416559333384376,4.31718926032682,2.58844148072016,0.107646211248155,0.359755529381898,-1.33474054876635
Tob2,0.322541191423592,6.2417071221071,2.58564883165038,0.107836211766793,0.360272469796054,1.250531320558
Hdgfl2,-0.257487982379639,6.43145282904301,2.58520848920233,0.107866204472114,0.360272469796054,-1.19539547136299
Atp11c,-0.387722118871615,4.39184833875398,2.58243837457306,0.108055093328979,0.360794125183202,-1.30832604720646
Man1c1,-0.361758794438639,5.55150414719964,2.57931866427775,0.108268255433197,0.361387935218386,-1.28499148055627
Nfe2l2,0.268558586852338,8.69481666096453,2.57887728272667,0.108298451217547,0.361387935218386,1.20460369290497
Abhd5,0.341884160878859,5.21933725987447,2.57614256871897,0.108485744721333,0.361848580911637,1.26741075302716
Arl6,0.623692548563722,3.20305412733835,2.57590408926145,0.108502094421292,0.361848580911637,1.54081382028525
Zbtb48,-0.431457924723564,4.27957663048839,2.57525499189805,0.108546609017757,0.361887636954939,-1.34859572054032
Ubp1,-0.311326152040789,5.46593220160897,2.5745901814015,0.108592222004869,0.361930330259129,-1.24084778616488
Tcp1,0.271336169461492,7.79786886325613,2.57336225467322,0.108676526054087,0.362101913448712,1.20692511851094
Csnk2b,0.266706836056293,6.56307559155841,2.57219792308414,0.108756530353948,0.362211148424337,1.20305853273442
Ss18l1,-0.643625073188045,3.29928365242286,2.57192961105179,0.10877497595448,0.362211148424337,-1.5622497109696
Gm5141,-0.57396915984302,3.4100871424774,2.57108739783625,0.108832897769929,0.362294667531037,-1.48861343308262
Qdpr,0.315132268534836,5.69213970104551,2.57002727942461,0.108905853830083,0.362428168764245,1.24412571145842
Pigk,-0.287297406491466,6.58578170476213,2.56783684202269,0.109056767347716,0.362820946133896,-1.22035205561343
Tmem175,-0.317813492478739,5.69041264520982,2.56641420944802,0.109154904862856,0.363037959133865,-1.24644004762643
Bsdc1,-0.31376976059548,5.48733886632242,2.56586084608895,0.109193103759602,0.363055551740786,-1.24295129073423
Eif1a,0.282520337133475,7.12634620969383,2.56508667500417,0.109246569757986,0.363060092337054,1.21631789372014
Rsf1,-0.394610341101902,4.37348190004402,2.56488809397599,0.109260288846902,0.363060092337054,-1.31458765400159
Rps5,0.300805192636007,9.64332827995226,2.56399495300538,0.109322015436712,0.363155818818971,1.23183172776127
Wdr70,0.358603997781435,4.72527263269308,2.56235774932519,0.10943526509198,0.363422590154943,1.28218461039544
Polr2f,0.405576745603786,4.50833476551703,2.56124958968329,0.109511992563625,0.363567951237409,1.32461834669434
Cox4i1,0.263439575889926,8.40208440016223,2.56000553577741,0.109598199629198,0.363744686615316,1.2003370583064
Mtpn,0.335340171685008,8.50893806905987,2.5585559699094,0.10969874181484,0.363968878105658,1.26167486287189
Tmem120b,-0.549242787597663,3.530283322546,2.55777718708169,0.109752800218126,0.364038752858196,-1.4633174580779
G2e3,0.422840887237642,4.35954588229669,2.55671734897563,0.10982641483518,0.364113460469346,1.34056473446935
Rpl4,0.299314537831451,10.0895148711172,2.55650265154563,0.1098413339777,0.364113460469346,1.23055960335596
Armcx6,-0.810911893684039,2.65560372259679,2.55268900341743,0.110106712821843,0.364827869782556,-1.75431995674369
Cetn2,0.338765410702265,4.9065049441637,2.55245544506874,0.110122988250173,0.364827869782556,1.26467388345042
Pygl,0.44822661028756,6.56319319636562,2.55106206759175,0.110220140238048,0.365040104204788,1.36436212425017
Qars,0.265870256794601,6.93067692219828,2.54974181322708,0.110312280753127,0.365147151473288,1.2023611143338
Heca,-0.421609790193718,4.2501615668053,2.54965045340102,0.110318659885829,0.365147151473288,-1.33942127637114
Osbpl11,-0.396744897125178,5.75307500590003,2.54788712264862,0.110441862677547,0.365445299657678,-1.31653410686201
Nsf,0.272242754664432,6.17528111859386,2.54336456994426,0.110758542939601,0.366383282071866,1.20768378495419
Rtel1,0.471112470890506,3.91926343784374,2.5426862246377,0.11080612843528,0.366401655746657,1.38617794631929
Nucb2,0.373153360991735,5.70808693020706,2.54233860298031,0.110830522591243,0.366401655746657,1.29518067149461
Arhgdia,0.264871193211219,9.40430732358764,2.54133773841498,0.110900790704958,0.36651502599139,1.20152876977115
Cryzl2,0.399109814166005,4.28342096967856,2.54090395075725,0.110931261039272,0.36651502599139,1.31869398620296
Glb1,0.341540100316058,7.06794038654383,2.54033072913441,0.110971539694167,0.366538331109596,1.26710853110829
Rbx1,0.265345614024647,6.89658765421758,2.53841350358048,0.111106374647792,0.366873847684657,1.20192394960873
Ahi1,0.691345264046699,2.95590830333191,2.53473871953771,0.111365319673232,0.367466811302255,1.61478855203029
Oas1c,0.69134474077282,2.95586811182796,2.534735066507,0.111365577415605,0.367466811302255,1.6147879663372
Ssrp1,0.280928732738267,6.19647487584099,2.53444735776453,0.111385878987921,0.367466811302255,1.21497677214764
Stk19,-0.373122779107571,4.72828494738881,2.5332590246685,0.111469774420785,0.367633647656235,-1.29515321687369
Pdia4,0.265776788070619,8.05719173579342,2.53217979161511,0.111546027738614,0.367775187690492,1.20228321878727
Runx1,-0.275617195127096,6.88188598804697,2.53166401263531,0.111582490428111,0.367785489812646,-1.21051184397756
Tspoap1,0.691365387505118,2.9560917783216,2.53072041977148,0.111649231127511,0.367811287737435,1.61481107609532
Pgam5,0.317324579059241,5.8158472694326,2.53061064967288,0.11165699806315,0.367811287737435,1.24601771442322
Tnni3,-0.810827301284321,2.65530580162326,2.52764756292487,0.11186688026635,0.36805492891715,-1.75421709523788
Acot9,0.30935045468679,6.21739962462198,2.52626882938316,0.111964687144587,0.36805492891715,1.23914967134847
Serpinc1,-1.0956850425514,2.11542359116739,2.5255263100022,0.112017400214526,0.36805492891715,-2.13714536729383
Rab30,-1.09567698565724,2.11549477422123,2.52540955279396,0.1120256915492,0.36805492891715,-2.13713343219633
Kctd12b,-1.09568555876239,2.11525259382914,2.52540383582592,0.1120260975483,0.36805492891715,-2.13714613198635
Gm3448,-1.09567026658491,2.11529779496488,2.52532350637095,0.112031802436901,0.36805492891715,-2.13712347893506
Klhl8,-1.09567687141175,2.11541904424085,2.52517529327979,0.112042329168575,0.36805492891715,-2.13713326295902
E2f8,0.582853693564255,3.85515654331745,2.52505828127512,0.1120506406341,0.36805492891715,1.49780903107206
Ankrd9,0.689007705890046,3.07334027589237,2.5250513385843,0.112051133800864,0.36805492891715,1.61217427409512
Ppp1r26,-1.09566375145758,2.1151457535333,2.52486198284223,0.112064585409056,0.36805492891715,-2.13711382783089
Zdhhc14,-1.09567838254794,2.11525549761116,2.52417249034069,0.112113581168685,0.368106258170515,-2.1371355014786
Paics,0.30177900412709,7.16338659677749,2.52330309060586,0.11217539487201,0.368199629939902,1.23266348832119
Ncapd2,0.406897817611497,5.43127518361897,2.52067360131873,0.112362578212607,0.368704331600678,1.32583185170442
Wasf2,-0.270091916412886,7.01540928979416,2.51977892634047,0.112426345129441,0.368803877332143,-1.20588465408704
Brip1,0.485303704147521,3.77401911980324,2.51921859404645,0.112466302457874,0.368825282019995,1.39988052577169
Llph,0.291231416999339,5.80294092994606,2.51843850886646,0.112521956424753,0.368898134703679,1.22368431174537
Hgh1,-0.496118015301058,3.96437548437765,2.51793860833034,0.112557637000205,0.368905481695265,-1.41041333035902
Ppp6r2,-0.578558566713487,3.91459597117985,2.51685744332963,0.112634848160135,0.369018185533623,-1.49335645262319
Rnps1,0.26212037900047,6.49490715927218,2.51652048430937,0.112658923937386,0.369018185533623,1.19923997463743
Ago3,-0.318479261290836,5.09743784839624,2.51403431373503,0.112836736548541,0.369490910538292,-1.2470153822547
Bmp2k,-0.341831077206951,8.18161912625195,2.51198113145656,0.112983814648639,0.369794364498948,-1.26736411976307
Ttc39b,0.285169469791568,5.91154986914178,2.51167226280437,0.113005958483127,0.369794364498948,1.21855339569937
P2ry10b,-0.5280381659079,4.0686270312881,2.5112514050738,0.113036138889092,0.369794364498948,-1.44196701760399
Alkbh7,0.604747961384754,3.24311341825318,2.51066332323968,0.113078326088969,0.369794364498948,1.52071306168134
Pdap1,0.333051348862772,4.8615446029448,2.5104029861785,0.113097007416556,0.369794364498948,1.25967481389791
Laptm5,-0.288206323903756,11.5385003724985,2.50949328738636,0.113162312502555,0.369898261193535,-1.22112113617424
Stk11ip,-0.306343323041996,5.59692077567708,2.50800089615881,0.11326953769294,0.370139081702759,-1.23656949655511
Cep250,0.299369624105631,5.90447635876406,2.50496823719506,0.113487772997793,0.370742407969102,1.23060659058191
Rab23,0.691437151297724,2.95555784697106,2.50398355771775,0.113558731837074,0.370864395981823,1.61489140343142
Hnrnph3,-0.335980278000647,5.04036078335373,2.50322032729711,0.113613766061392,0.37089349787845,-1.26223477693143
Psmd11,0.254746283871212,6.59464015877889,2.50292758777871,0.113634882417437,0.37089349787845,1.19312589833467
Kras,0.390148829082878,4.32191531372162,2.50097511620026,0.113775831924781,0.371243708309431,1.31052859161651
Rtca,0.358400513294526,4.80258718253578,2.49990356565826,0.113853269379944,0.371333806973547,1.28200377780683
Celf1,-0.283367910183861,6.27213361406338,2.49966159222856,0.113870764049267,0.371333806973547,-1.21703268175647
Ndc1,0.472718017699545,4.90702221313087,2.49839620048633,0.113962300108081,0.37140166910904,1.38772145508124
Pex6,-0.497894164016827,3.77106479405585,2.49814346132594,0.113980592501456,0.37140166910904,-1.41215080532409
Lss,0.466639174654402,4.02850235909884,2.49764042394502,0.114017010255643,0.37140166910904,1.38188654647193
Mcm10,0.518938844578666,4.02773943479061,2.49751299494744,0.114026237606265,0.37140166910904,1.43290090883476
Vdr,-0.707640356959862,5.01013446158638,2.49596567169557,0.114138347639977,0.371657098926868,-1.63313081554304
Wbp2,0.269959757629358,7.2851123917725,2.4941573446614,0.114269522534578,0.371855973388054,1.20577419349408
Cspp1,-0.346610688112588,4.66233968993904,2.49336593863588,0.114326982914679,0.371855973388054,-1.27156982676844
Ubl7,0.314275062413191,5.74684245945105,2.49333957296212,0.1143288977543,0.371855973388054,1.24338670884485
Hlx,0.393475397530564,4.48446143012917,2.49277095551712,0.114370202906206,0.371855973388054,1.31355389699838
Tiam2,-0.870348328228807,2.49711901890015,2.49261391247579,0.114381613628372,0.371855973388054,-1.82810422965419
Bbs10,-0.870342133428247,2.49715925256055,2.49207960095496,0.114420446021271,0.371855973388054,-1.82809637995868
Tgds,0.39163012581693,4.40451584520299,2.49187427406027,0.11443537252107,0.371855973388054,1.31187487660449
Sox10,0.829153051827281,2.74611571505551,2.4903005253614,0.114549849520397,0.372044281089235,1.77664206110012
Creb3l2,-0.456040866777751,4.59241256233988,2.49015047874283,0.114560770745117,0.372044281089235,-1.37177214580701
Fdps,0.390522871273832,6.03491296415936,2.48856279324385,0.114676401692759,0.372275512555373,1.31086841155251
Cep192,-0.31258481948548,5.48708843428148,2.4882463689711,0.114699462216798,0.372275512555373,-1.24193082600515
Eri3,-0.345025651147072,5.08566913056506,2.48710831181833,0.114782444399869,0.372435272535104,-1.27017356604977
Ruvbl2,0.287838640385489,5.92596040124585,2.48565452332818,0.114888544690474,0.372478405728991,1.22080996236849
Psma1,0.258087810038045,8.07704449594795,2.48565451226156,0.11488854549855,0.372478405728991,1.19589258289829
Dnajb12,-0.330939641133298,4.85118816822133,2.48553834655345,0.11489702816314,0.372478405728991,-1.25783234607592
Trim30d,-0.35169009905677,7.46554653870442,2.48485101323093,0.114947232830569,0.372525989397387,-1.2760546339638
Casp3,-0.392978098663524,5.98078201167305,2.48395220918343,0.115012920406783,0.372525989397387,-1.31310119128111
Kctd18,-0.408709224984378,4.3362750624524,2.48319510338545,0.11506828434233,0.372525989397387,-1.32749757443776
Tsta3,0.329028936774124,5.23454080164526,2.48224134615458,0.115138070420104,0.372525989397387,1.25616757640091
Eme1,0.691153335881647,2.95571399465095,2.48221133662403,0.115140266964452,0.372525989397387,1.61457374378557
Trpc4ap,-0.292412037744911,5.96971873306238,2.4815535815464,0.115188422891349,0.372525989397387,-1.22468611624212
Sart1,-0.452552733272743,4.33696613776188,2.48111326825067,0.115220671768471,0.372525989397387,-1.36845949522202
Thtpa,-0.497095180911589,3.83790286896566,2.48079499173078,0.11524398878368,0.372525989397387,-1.41136895452963
Errfi1,0.322340578357132,6.17990368171632,2.48055731926632,0.115261404122049,0.372525989397387,1.25035744078845
Xpr1,-0.365949275033399,5.02875668336216,2.48051483100996,0.115264517735078,0.372525989397387,-1.28872931813626
Dgkd,-0.31002837557401,6.9974873194218,2.47986255006625,0.115312329664363,0.372525989397387,-1.2397320833066
Fyn,-0.402729866686258,4.23995981583727,2.47979995092718,0.115316919306751,0.372525989397387,-1.32200704653177
Eif6,0.264198922748213,6.82377642219433,2.47469273439596,0.115692050174299,0.373628424333393,1.20096900896963
Bckdk,0.26840650520906,5.98092672285321,2.47317386106624,0.115803872845707,0.373689862519722,1.20447671634488
Tbrg4,0.325078110694478,5.12946961138917,2.47209516276589,0.115883361353991,0.373689862519722,1.25273226247833
Rbbp7,0.270630263781376,7.00065571455515,2.47205978299075,0.115885969484342,0.373689862519722,1.20633471868824
Zcwpw1,-0.642302866179148,3.57680047249284,2.47144731683153,0.115931129607772,0.373689862519722,-1.56081858991123
Cdk13,-0.498332646949039,3.69974799573186,2.47079943963559,0.115978921907146,0.373689862519722,-1.4125800700794
Zscan20,-0.498332483797,3.69949332794452,2.47079828415952,0.115979007163189,0.373689862519722,-1.41257991033302
Fancl,-0.498331780576429,3.69937990732876,2.47079155012919,0.115979504030569,0.373689862519722,-1.4125792217918
Acvr1,-0.498328280939566,3.69944987603968,2.47075690553467,0.115982060303438,0.373689862519722,-1.41257579521295
Nap1l1,0.290163868705243,7.17325442892707,2.46903059361618,0.116109516107492,0.37399129392638,1.2227791593355
Cdkl3,-0.957032084530827,2.31880840239754,2.46752583833246,0.116220740260374,0.3740129456792,-1.94131211248553
Marveld1,-0.957024279154731,2.31885211823475,2.4674474507524,0.116226537509996,0.3740129456792,-1.94130160948265
Klhl2,-0.553624307485361,3.44563025750423,2.46718959331961,0.116245609925607,0.3740129456792,-1.46776836439853
Pop4,0.372456818048903,4.49151427050445,2.46710526081535,0.11625184832614,0.3740129456792,1.29455550041958
Slc39a1,0.262303734134521,7.7402091629791,2.46637677209582,0.116305752838188,0.37401298022414,1.19939239824298
Ddr1,-0.957026951800925,2.31869809699658,2.46587654519337,0.116342783103555,0.37401298022414,-1.94130520581938
Myc,0.329677763253168,6.28670018567323,2.46573090663703,0.116353566726727,0.37401298022414,1.25673264251937
Timm10,0.381735505915681,4.35966213728732,2.4640177180362,0.1164805005107,0.37419600234945,1.30290826095723
Acbd4,0.763481984611304,2.71697182444032,2.46260715790461,0.116585126708231,0.37419600234945,1.69758284781475
Gpr19,0.887452310073839,2.43052765962934,2.4619375789549,0.116634828055942,0.37419600234945,1.84990644327561
Sec61g,0.249449881646191,6.40976984189276,2.46189672705917,0.116637861158158,0.37419600234945,1.18875374133095
Dmac2l,-0.722043679942403,2.85176118089378,2.46180029629753,0.116645021131218,0.37419600234945,-1.64951703827941
Chuk,-0.298980596451729,5.50836927780554,2.46176610300009,0.116647560096243,0.37419600234945,-1.2302747980408
Zfp622,0.525773865564214,3.5496163564262,2.46145164622424,0.116670912410381,0.37419600234945,1.43970563496482
Trmt5,0.525757904426778,3.54938518963017,2.46130429085363,0.1166818571503,0.37419600234945,1.43968970698854
Cc2d2a,-0.957038739002571,2.31832631297625,2.46041279308862,0.116748096851571,0.374202426362549,-1.94132106686329
Best1,0.763472308231132,2.71698831011832,2.46036431904236,0.116751699740744,0.374202426362549,1.69757146190057
Slc22a21,-0.957083322437631,2.31909527820414,2.45892703119066,0.116858583641609,0.37443621688476,-1.94138106020673
Sirpb1c,0.709591967765804,7.79547493500415,2.45737294147519,0.116974275154666,0.374698084641775,1.63534153395638
Sema6d,-0.949772193259749,2.42765939156342,2.4567248870078,0.117022555824327,0.374743929130327,-1.93156763228577
Snx25,-0.870263805849758,2.49691967368201,2.45548907445768,0.11711468606147,0.374840284243539,-1.82799713065677
Samsn1,-0.327663325705498,7.1038605334493,2.45462066529876,0.117179474196112,0.374840284243539,-1.25497908911561
Zfp983,-0.497195051971112,3.83857516351715,2.45410578850147,0.117217905557475,0.374840284243539,-1.41146666041189
Tmem41a,-0.604483969472349,3.27970746962968,2.45258499932418,0.117331501435455,0.374840284243539,-1.52043481907983
Thoc3,0.388114297994299,4.65846122552928,2.45216363124998,0.117362997188693,0.374840284243539,1.30868174809467
Zfp688,-0.471698529163148,3.82486347658837,2.45181200576106,0.117389287084953,0.374840284243539,-1.38674116034354
Crtc1,-0.471691843073328,3.82492464531978,2.45174275926904,0.11739446518732,0.374840284243539,-1.38673473358375
Il1rap,-0.347090016424406,4.88987797029417,2.45138807586083,0.117420991600531,0.374840284243539,-1.2719923697619
Traip,0.664724306850431,3.00394302821046,2.45123960137572,0.117432097823769,0.374840284243539,1.58526530652666
Gm17018,0.321763674668942,5.07991634251198,2.44994756062071,0.117528794381842,0.374840284243539,1.24985754885402
Arpc1b,0.286090544916499,10.1042451004659,2.44985447738636,0.117535764144913,0.374840284243539,1.21933161809001
Akr1b3,0.329869543343584,7.5023664811733,2.44982127728763,0.117538250168431,0.374840284243539,1.25689971339233
Ankrd11,-0.250631806643433,6.81906897822216,2.44969727244362,0.117547536165528,0.374840284243539,-1.18972802446688
Ift81,1.03283865683275,2.16038908776772,2.44934010060827,0.117574287205463,0.374840284243539,2.04604610800421
Fstl1,1.0328387717334,2.16041071656222,2.44910985803714,0.117591535211918,0.374840284243539,2.04604627095759
Gm49384,1.0328175502489,2.16034612366679,2.44904645071274,0.117596285693155,0.374840284243539,2.04601617463187
Gm27029,-0.957110225055049,2.31912018556174,2.44634573924631,0.117798820247839,0.375282311568542,-1.94141726239597
Rab13,0.691334198673637,2.95619546974455,2.44585039141848,0.117836009714767,0.375282311568542,1.61477616675918
Tspyl3,-0.449814175533481,3.94028143374217,2.44583703065349,0.117837012987077,0.375282311568542,-1.36586431703917
Slamf6,0.306854828610303,6.01448463364142,2.44513382720576,0.117889830519667,0.375342167472717,1.237007998322
Ndst2,-0.295669896541444,5.32262644884608,2.44340205205762,0.118020015582006,0.375550568784076,-1.22745479750358
Timm50,0.293057167702889,5.93545724491139,2.44304095022354,0.118047181196455,0.375550568784076,1.22523388160976
Rpl38,0.266945260644379,7.12382422036308,2.44290497594171,0.118057412304494,0.375550568784076,1.2032573706248
Gna15,-0.310646821763952,6.87138855646592,2.4423249114748,0.118101069087626,0.375581145625453,-1.24026363843025
Decr2,0.364895624444036,4.61330271735054,2.43877079322854,0.118368949016601,0.376324566441251,1.2877884577065
Ddx23,-0.580905161035816,3.3185783133801,2.43645563019501,0.118543808149575,0.376645397925953,-1.49578742601292
Spidr,0.309894159673726,5.35038499802036,2.43592633157277,0.118583825010402,0.376645397925953,1.23961675469357
Saysd1,-0.441247053414686,4.02386125187729,2.43563546863775,0.118605821644799,0.376645397925953,-1.35777747173137
Tcaim,-0.58434660574299,3.6695773927829,2.43562745316779,0.118606427882049,0.376645397925953,-1.49935977786556
Ppil3,0.339218306417579,4.74704128913389,2.43433807062259,0.118703992901623,0.376846748112434,1.26507095648282
Tmem97,0.385685064379744,4.516450078376,2.43291779078565,0.118811565417885,0.377057416783259,1.30648002243559
Tec,0.31045606533073,6.10838149097971,2.43255963827133,0.118838709042367,0.377057416783259,1.24009965878051
Dhx8,0.29053728442816,5.65536532598503,2.43032122563636,0.11900850911386,0.377421978126061,1.22309569474174
Ash2l,0.413901604871098,4.31261573473584,2.43014310443603,0.119022032442038,0.377421978126061,1.33228395715499
Rpl27a,0.274653980958632,8.99791718677017,2.42875890170499,0.119127181922966,0.37745818133633,1.2097039164674
Wbp1l,0.255562156396755,6.67124660488281,2.42862067581658,0.119137687747566,0.37745818133633,1.19380082540771
