gene,log2FoldChange,logCPM,LR,pvalue,padj,FC
Cd300ld,2.60080170128158,4.59130894356331,40.983933294944,1.53485817375918e-10,1.48792226475495e-09,6.06623631881119
Zcchc14,-1.85442270840707,4.69198876954585,40.955709336324,1.55718443914187e-10,1.5082404506245e-09,-3.61607025727998
Psmb4,1.03846233299438,6.40921613528517,40.9502396618562,1.56154862804828e-10,1.51114074251129e-09,2.05403723263346
Atp8a2,-1.53425220303782,6.8787046962751,40.9008757788335,1.6014935627806e-10,1.54843794781731e-09,-2.89638262822988
Rtcb,0.950105652360206,7.85478787603198,40.8899473133728,1.61047419148371e-10,1.55575755520563e-09,1.93201413915652
Cdip1,-0.979353537607966,6.63154058536936,40.8667887735427,1.62967202310843e-10,1.57292578818305e-09,-1.97158175788553
Rspo1,3.68664676210858,3.21588082607542,40.8289502978456,1.6615333333043e-10,1.60227585078785e-09,12.8763051060931
Uqcrb,1.05292174483312,6.06817839490612,40.7353878797577,1.74301923202463e-10,1.67938761289919e-09,2.07472733199646
Casp1,1.10444549629874,6.43724175268866,40.6581219904992,1.81331971624086e-10,1.74559712997985e-09,2.1501622014775
Il1b,3.62862276923009,9.11943035559271,40.6109743834407,1.85760429793773e-10,1.78666875456399e-09,12.3687068509329
Klf10,1.87061209323554,4.91162201749874,40.5806839861522,1.88662489800962e-10,1.81300051174583e-09,3.65687697759168
Hspa4,0.930840705032108,7.04601883335981,40.527768341316,1.93841551606897e-10,1.86114882273915e-09,1.9063865855512
Inka1,-1.51182557202952,5.42281598051052,40.5203415629613,1.94579740690083e-10,1.86602945015128e-09,-2.8517066304162
Cpne2,5.13339951321439,3.0643955341038,40.5192530477387,1.9468817051524e-10,1.86602945015128e-09,35.1000094348998
Gimap4,3.76385407442873,2.99175652461523,40.4961820934337,1.97000608857227e-10,1.8865544417647e-09,13.5841658638307
Pimreg,4.82023097648954,2.83939275619147,40.3719672645988,2.09931706127745e-10,2.00864404336625e-09,28.2510185271645
Maf,-1.32605470588493,7.32238649978501,40.3505248090065,2.12248413982249e-10,2.02785407049189e-09,-2.50716110869739
Ttr,-4.72193458202937,7.90914340213012,40.3499850809749,2.12307056872565e-10,2.02785407049189e-09,-26.3902768802374
Irf9,0.965815716126613,7.29452987279636,40.3308190606028,2.14400044392352e-10,2.04607378004881e-09,1.95316755247724
Col2a1,9.51485674245107,5.59576552117214,40.314092702434,2.16243485458966e-10,2.06188256835204e-09,731.572351855032
Slc25a45,-0.900360633102234,7.87491949305154,40.3007486609199,2.17725527769168e-10,2.0742210901118e-09,-1.86653250528624
Hsh2d,6.30050142711168,2.78498438068939,40.2698789109577,2.21193132571705e-10,2.10543799700695e-09,78.8206328128133
Itpripl1,-1.19751280846086,8.47940734253197,40.2634329276122,2.21924159584985e-10,2.11057528322548e-09,-2.29343943362509
Sh2d1b1,3.31081068146585,3.8207665929482,40.2593390311409,2.22389696107791e-10,2.11318098833863e-09,9.92323611358542
Map3k8,1.58601363870014,5.72575001906973,40.2557825711266,2.2279491162902e-10,2.11520952245383e-09,3.00218657644531
Garnl3,-1.5172377622309,5.09399244148434,40.2429598302781,2.24262053990558e-10,2.12730780707123e-09,-2.86242474085232
Nfkbib,1.17791403896063,6.00545704080231,40.1942319103951,2.29926124532842e-10,2.17916237615663e-09,2.26249411401344
Cit,2.99468219449552,3.70449074356338,40.1298886707798,2.3762529810917e-10,2.25019938947671e-09,7.97056610517868
Gpr31b,4.01880834925803,3.1745872982847,40.1237867808643,2.38368702365183e-10,2.25375864463887e-09,16.2099568936373
Prkx,1.20879668324971,6.52761094528381,40.1234504331663,2.38409747851121e-10,2.25375864463887e-09,2.31144764146261
Rnf115,1.43467779643457,5.7181912350764,40.1027579915886,2.40948561351886e-10,2.27580867194692e-09,2.70321787684143
Rfc5,1.53101033518202,4.84799427685023,40.0797036905386,2.43809046494402e-10,2.30085663039028e-09,2.88988149831256
Kdr,1.64750497590863,4.67021844513118,40.0139267162627,2.52158635967212e-10,2.37761886494896e-09,3.13291358377654
Lpar6,-1.07928785242565,7.87200922372337,39.9982556144704,2.54189755057537e-10,2.3946284996409e-09,-2.11299280162879
Tkt,0.942645970679158,8.26019189637656,39.9966658287204,2.54396718779835e-10,2.3946284996409e-09,1.9220501385117
Tmem123,1.84601119431209,7.65313565058858,39.9724792331304,2.57566299075031e-10,2.42239677015835e-09,3.59504840141604
Nedd8,1.00568820160297,6.15373176654437,39.9665367707873,2.58351071773934e-10,2.42770785673768e-09,2.00790108762136
Siglecg,1.78178256229697,4.48386416926939,39.9090832915037,2.66063031042827e-10,2.49804881571444e-09,3.43850766665754
Fzd4,-2.14549290475538,4.47415459348543,39.8779279427102,2.70340939882795e-10,2.53605548366241e-09,-4.42443398747141
Kif22,3.33261998401028,3.54944511891564,39.8200966282332,2.78465076057226e-10,2.61004818951853e-09,10.074385826185
Gpr155,-1.69316753205565,7.71310653940135,39.7870561609664,2.83215841629752e-10,2.65232356949018e-09,-3.23365896003645
Plxdc1,-1.21551082286678,7.08350030822346,39.7551763994671,2.87876614152463e-10,2.69368516312974e-09,-2.32222992777626
Sh3bp2,1.09916523456848,7.10624273777616,39.7499594121116,2.88646607448431e-10,2.69860116387381e-09,2.14230699477006
Abr,1.22206545051537,7.50709617220595,39.7356631450119,2.90767226131272e-10,2.71612535027959e-09,2.33280456914843
1810037I17Rik,1.27609663412781,5.35595909049744,39.6973391787026,2.96529227650549e-10,2.76760612473846e-09,2.42182838058563
Liph,-1.31502077289504,5.78094657283423,39.6342676220122,3.06261957247616e-10,2.8560286664038e-09,-2.48805913109043
Ahr,4.74210224927426,2.78473228028413,39.6137968730441,3.09489092602788e-10,2.88368553175166e-09,26.7617814390808
Cks2,1.89661012885542,4.66563994163686,39.6067606242462,3.10606173939617e-10,2.89165173915768e-09,3.72337294617887
Snrpg,1.29421131834139,5.14845275959839,39.5650730513086,3.17307827528009e-10,2.95155139400421e-09,2.45242891261936
Mical3,-1.59505409949947,4.80561133578288,39.5621008557488,3.17791126543272e-10,2.95355662007192e-09,-3.02105845541744
Vcan,4.3789253098225,3.06374807939268,39.5521235329852,3.19418902011206e-10,2.96618630217814e-09,20.8059651653203
Inpp4b,-1.27284508929159,5.94661819846959,39.541215275758,3.21208110278311e-10,2.98029257576983e-09,-2.41637621222875
Ip6k1,-0.915672566665371,7.94119876290242,39.5368408015709,3.21928441388894e-10,2.98446602134645e-09,-1.88644830585045
Atp5o,1.10722764781178,5.97650678097185,39.4599865147157,3.34850892950636e-10,3.10165831320858e-09,2.15431266197104
Zfp260,-1.05428190190478,6.3804582326464,39.4453382848769,3.37372174158465e-10,3.12239079305049e-09,-2.07668428453644
Gcn1,-0.914910860970873,6.92845866351406,39.4202864511617,3.41728268631846e-10,3.1600555402737e-09,-1.88545257278485
Nod2,2.89764044884706,3.23531567676102,39.4062389030581,3.44195495536986e-10,3.18020494703855e-09,7.45206598518455
Arhgap5,-1.20405604517079,7.71322330379461,39.3482726491247,3.54566388012239e-10,3.27328568414311e-09,-2.30386478246753
Aplnr,4.28076795251525,2.99236394627393,39.3050211404161,3.6250791302639e-10,3.34380208738055e-09,19.4374620381693
Grap2,4.34733490540392,3.04028453102028,39.2693373733786,3.69193796782126e-10,3.40262820893936e-09,20.3553328207231
Tpd52,1.15024604368726,7.42934876315686,39.2551098609328,3.71893829494849e-10,3.42465169197593e-09,2.21951743832511
Pole,3.65535035157219,2.91704037964167,39.2451594503522,3.73793912247182e-10,3.43927809834105e-09,12.5999871000464
Runx2,3.63092823772289,3.1740503318032,39.2131241871596,3.79977477327905e-10,3.49325960823454e-09,12.3884882043742
Sema6d,-2.47391825569928,4.23563878466207,39.1937697848482,3.83762854323777e-10,3.52512223888419e-09,-5.5555057545666
Anp32b,1.8942407920723,4.75399362441162,39.1907712454477,3.84352683494638e-10,3.52760299859638e-09,3.71726307259261
Zfp68,-0.924897320959505,6.39907080829772,39.1408698591194,3.94302866121123e-10,3.61591788782064e-09,-1.89854911414835
Adgrg1,-1.48750006126162,9.47362781728194,39.10864469169,4.00865093464809e-10,3.67304294942174e-09,-2.80402665039105
Dhx38,1.09845711165695,5.80262929816667,39.0960522720896,4.03458983133846e-10,3.69374232525526e-09,2.14125573696213
Hmgcr,1.26785564521182,6.00958305170111,39.0691683467636,4.0905312415969e-10,3.73997715077535e-09,2.40803380467802
Plcg1,-1.2327264661157,5.96434766967378,39.0685288733727,4.0918713025615e-10,3.73997715077535e-09,-2.35010703608661
Iqgap2,3.47295795392278,3.06272861796378,39.0002390130834,4.23753658969516e-10,3.86990924317193e-09,11.1036181422309
Igsf6,1.18322914125246,7.0904913176353,38.9938173819635,4.25149843372987e-10,3.87944836401224e-09,2.27084485078907
Mrc2,-2.98220702074858,4.09940960687288,38.9721996425153,4.29883885866689e-10,3.91940415610026e-09,-7.90194070589618
Ran,1.0100354443061,7.67117722342011,38.944270669774,4.36078237154869e-10,3.9725971199773e-09,2.0139605787325
Cyp4f16,1.78756499108523,4.82398811792698,38.9238644310298,4.40660550430134e-10,4.01102903658848e-09,3.45231711672523
Impa2,2.42426238912323,3.84450248344838,38.8873277197065,4.48985794970207e-10,4.08343882119647e-09,5.36754502915269
Arpc1b,1.02106273782334,9.69063000225632,38.8782851028169,4.51070437782742e-10,4.09901900298122e-09,2.02941334341832
Mitd1,1.59150350273601,4.95923150191569,38.8503770226423,4.57565538342575e-10,4.1546197687204e-09,3.01363251202845
Klrb1c,6.17665100065637,2.69853094692868,38.8447845075325,4.58878313685724e-10,4.16311312218825e-09,72.3364554184355
Aqp9,6.30190360636008,2.78516439959915,38.8386824036035,4.60315011026506e-10,4.17271586002006e-09,78.8972771335989
Smad3,-1.11167392441711,6.5286437276724,38.8364445093871,4.60843035322033e-10,4.17407254981335e-09,-2.16096233169306
Capn2,1.86512309860899,5.30009731116523,38.7602434041998,4.79188937459319e-10,4.33667953900837e-09,3.64299016089551
Sncaip,-1.77818348497056,4.87475107455064,38.7501718446424,4.81667819336739e-10,4.35554047780566e-09,-3.42994034577956
Mfng,-1.20300559860258,7.0794841012143,38.7215802623577,4.88775155390731e-10,4.41618961037719e-09,-2.30218791663661
Il4i1,1.85952513400467,5.3200187590655,38.6910842616769,4.96471652654427e-10,4.48205832412736e-09,3.6288819708165
Cables1,-1.77636871393175,4.81016424580759,38.6665577118654,5.0274954000798e-10,4.53502283349798e-09,-3.42562852455354
Trim2,-1.47919866420217,4.83957598900325,38.6498524490662,5.07070908410521e-10,4.57026655358241e-09,-2.78793835990143
Pdlim4,-0.964192538437376,6.40285609042388,38.6103458273861,5.17439148445376e-10,4.65990913114235e-09,-1.95097127738229
Fut11,-1.13196343306039,6.22088308730679,38.5942996295278,5.21710731380826e-10,4.69454550456221e-09,-2.19156798411516
Kif5b,0.888517888406801,7.01524280566574,38.5768618653318,5.26392795917965e-10,4.73281607544172e-09,1.85127329373363
Max,1.53535031845211,4.82782089912425,38.5744771165892,5.27036365912445e-10,4.73474363904405e-09,2.89858806533072
Fmnl3,-1.09765973581189,6.87867644334463,38.5614035830648,5.30578531063618e-10,4.76268702578831e-09,-2.14007259443631
Lck,4.65791964967628,2.72757767245979,38.5270406026864,5.40002967619299e-10,4.84334369006187e-09,25.244892863906
Gcnt2,1.4253962854131,6.56127956821861,38.4524328730543,5.61045975741637e-10,5.02799285489987e-09,2.68588267355304
Rnase6,1.41869222853607,5.37786075245675,38.4476016262758,5.62436587729734e-10,5.03636399012534e-09,2.67343060455486
Spag5,5.88961661061232,2.50828958593555,38.4358020593677,5.65847464280302e-10,5.06279742574233e-09,59.2858789253101
Fam49a,1.69500621308553,5.99044178326525,38.4276906386629,5.68204219959144e-10,5.07976414472389e-09,3.23778280993911
Marcksl1,2.76799185170616,4.86614088219659,38.4107416774625,5.73160473134904e-10,5.11992416163908e-09,6.81159119024132
Rabgef1,1.23305304809199,5.61965304367229,38.3955261141783,5.77646700724731e-10,5.15582395015796e-09,2.35063908856804
Rasgrp3,-1.44632672133708,7.74606664649188,38.3773011049452,5.83066545296886e-10,5.19999201917158e-09,-2.72513314933645
Cnrip1,-1.75111887680113,4.50197481961294,38.3436959765839,5.93194050361614e-10,5.28603938900591e-09,-3.36619528924228
Rad9b,-1.97994295673925,4.07236215836354,38.3407491019823,5.94090498737679e-10,5.28975494921233e-09,-3.94477484095669
Tspan7,-1.36063042543459,7.26821687498341,38.3343825264853,5.96031863953566e-10,5.30276090575463e-09,-2.56797369700013
Yes1,-1.57211259895453,4.93183630410202,38.3020054377323,6.06003358217994e-10,5.38713057845359e-09,-2.97339802652828
Mical1,1.12877792811735,5.94482885146696,38.2390245817673,6.25881173290429e-10,5.55935676629631e-09,2.18673428833425
Tmem176b,-1.19296282993897,8.5995863050267,38.2320807260505,6.28112342629026e-10,5.57468653570669e-09,-2.28621776721626
Cops9,1.15326970270339,5.44176643593038,38.227614462443,6.29551629298193e-10,5.58296911126822e-09,2.22417407143167
Rab8a,1.15663435010263,7.24124121914969,38.2199745248292,6.32021315325953e-10,5.60036879572362e-09,2.22936733448872
Treml4,1.93213040880214,4.28123227598234,38.2099519083979,6.35275941453569e-10,5.62469035803834e-09,3.81618314090991
Uqcr10,1.28874343394279,5.24358866123307,38.2031950291808,6.37479554725446e-10,5.63967477765126e-09,2.44315167940661
Fam210b,-1.46951657939146,4.83273367687871,38.1977958991035,6.39245866258632e-10,5.65076954852983e-09,-2.76929084224246
Vav3,4.74060854993232,2.78435022488143,38.1902597282778,6.4171950104893e-10,5.66809410374043e-09,26.7340878741254
Fndc3a,1.23222146044382,7.1494775873383,38.1799091399495,6.45132553831868e-10,5.69368186709853e-09,2.34928454092677
Ccng1,1.07482474611108,6.62826972800283,38.1574238176137,6.52609727797634e-10,5.75506835896362e-09,2.10646616972582
Itpr1,1.59121241037514,5.38448935955013,38.0470559620131,6.90588354913927e-10,6.08512039250035e-09,3.01302451319087
Stab1,-1.25747096909347,9.45265983684545,38.0364965546264,6.94335952878654e-10,6.11325956277518e-09,-2.39076274898475
Itk,5.83641598204437,2.47423384208784,38.0263862615272,6.97943236879183e-10,6.14011944916359e-09,57.1394792127818
Rab5c,1.22279077124286,5.99996705171155,38.0069392762659,7.04934630109384e-10,6.19668433415675e-09,2.33397769088818
Rap2c,1.07710714017039,6.28539836202938,37.9779784015627,7.15476543110802e-10,6.28434492324711e-09,2.10980131040672
Wdhd1,2.85457131662373,3.91152602025601,37.9757044160156,7.16310938773929e-10,6.28666847776769e-09,7.23288551667743
Rad51,3.53740254523658,3.10812663007492,37.9292981344968,7.33553269508679e-10,6.42857943366482e-09,11.6108569079795
Coq10b,1.22999121218514,5.38304318137737,37.9290518029558,7.33645894396665e-10,6.42857943366482e-09,2.34565561044762
Prpsap2,-1.09766862086035,6.12566404964707,37.9115291569661,7.40264841897715e-10,6.48142994905999e-09,-2.14008577442703
Ptprs,-1.07735171444433,5.9961855436678,37.8265760845879,7.73212236908444e-10,6.76453401869465e-09,-2.11015900683561
Dusp1,2.17214815668405,9.45276398527214,37.7634857080161,7.98627121956019e-10,6.98134263820824e-09,4.50693972764085
Ercc6l,3.18976855007982,3.27603160662099,37.696916745385,8.263507044201e-10,7.21797384890146e-09,9.12464575300613
Rgcc,3.92784320379449,3.1083922896755,37.6676660409877,8.38835350016676e-10,7.3212275169177e-09,15.2194382395305
Cd164,-0.950595169969944,9.63286390987461,37.6554538204823,8.4410343089726e-10,7.36138264795144e-09,-1.93266979775776
Gtf2i,-0.952465894737279,6.52503733285233,37.6325293532639,8.5408215649885e-10,7.44252318364559e-09,-1.93517749221248
Lpar5,-1.29517371618931,5.50950246512137,37.6270345477826,8.56491470218629e-10,7.45762738709701e-09,-2.45406543291298
Mrpl54,1.45383578389846,4.62150384383791,37.6053422132851,8.66069577334621e-10,7.53507853087976e-09,2.73935413265877
Smpdl3a,1.29366958486521,6.05459181183143,37.581936615676,8.76524483844618e-10,7.62003002819057e-09,2.45150819590851
Nop53,1.04295463867435,7.03934796331495,37.57628226781,8.7906908410574e-10,7.63613396523978e-09,2.06044312161454
Tppp,-1.74206857052671,6.37069247438406,37.5725559739075,8.80750052925579e-10,7.64471643105821e-09,-3.34514458881808
Plxna4,-1.75625112690341,5.72323267855943,37.5670970078119,8.83218460355106e-10,7.66011482282825e-09,-3.37819153324221
Prkab1,-1.3209550657586,6.65190114068959,37.5270580510537,9.01536040989163e-10,7.81284022324623e-09,-2.49831443748672
Appl2,-0.947164152046016,6.62277233083661,37.5198030507599,9.04895637086145e-10,7.83579958268002e-09,-1.92807898277361
Ptprm,-1.46828010450859,5.27708797189974,37.5092552467692,9.09802414952238e-10,7.87210999353184e-09,-2.76691841318519
Clgn,-1.70631150945077,4.50957092845316,37.4173623042592,9.53693401456297e-10,8.24541191603908e-09,-3.26325450539624
Mtus1,-1.01454798106845,8.46998442317453,37.3681997340643,9.78039146784331e-10,8.44927789140543e-09,-2.02026981165647
Atp5g2,0.953962120858211,7.06214884066484,37.2870732019715,1.01958195917144e-09,8.8012740012358e-09,1.93718551539069
Zfp710,-0.926268545019217,7.04348889989633,37.2652243581263,1.03106911275337e-09,8.89347494284219e-09,-1.90035446713405
Fry,-1.27439022546788,5.75242858897827,37.2455423525592,1.04152794126061e-09,8.9766689437399e-09,-2.41896555389892
Alox5,-1.37363316640249,5.41607981109326,37.2408372827352,1.04404386165729e-09,8.99132855722345e-09,-2.59122297767291
Clstn1,-1.1849833058144,5.80457917122079,37.191622965845,1.07072751054484e-09,9.2139359565762e-09,-2.27360763720611
Nos1ap,-1.84921725933281,4.30728441004272,37.1751120950549,1.07983170067014e-09,9.28503766312785e-09,-3.60304647101317
Aif1,0.879662386539085,7.96365722354881,37.161154464264,1.08758844960491e-09,9.34445153897305e-09,1.83994467470586
Tacc1,-0.958376222645446,9.08657833134159,37.1479954315175,1.09495247493047e-09,9.40040132562878e-09,-1.94312164774599
Rwdd1,1.29759166003534,5.09807568490095,37.143602727547,1.09742180678524e-09,9.41427478417943e-09,2.45818187298747
Zfp113,-1.5651113784571,4.72328078104486,37.1001614512439,1.12214430702565e-09,9.61887800707612e-09,-2.95900344966859
Psma1,0.855461430699937,7.73414756291125,37.089705138239,1.1281778088431e-09,9.66308818878653e-09,1.80933735994207
Tnfrsf9,6.37893107541139,2.84005499047512,37.0578676942996,1.14674940358736e-09,9.81453795219222e-09,83.2241932579229
Eif3i,1.00766690698072,6.35027808213423,37.0514169750384,1.15054940489411e-09,9.83744139929846e-09,2.01065688174033
Jup,-1.14344386246948,6.23657665035725,37.0502995769811,1.15120892372138e-09,9.83744139929846e-09,-2.20907723894986
Gm7694,-1.85029890969642,4.30813913727297,36.9809744530101,1.19287548125775e-09,1.01856055025043e-08,-3.60574884243808
Il3ra,2.94571903170842,3.10708973415827,36.9422895120857,1.21677929409803e-09,1.03816776276021e-08,7.70459451792722
Tpcn1,-1.24683807825109,5.99556164458709,36.9353583983035,1.22111248762455e-09,1.04105973442613e-08,-2.37320722201972
Adora2a,3.9276430082379,3.39297119046315,36.8985373977936,1.2443926419738e-09,1.06001359298016e-08,15.217326460926
Vopp1,1.67300278083344,4.8226587827829,36.8971692773126,1.24526614983891e-09,1.06001359298016e-08,3.1887760526077
Hk3,0.903618249922244,7.47538310888746,36.8825685139589,1.25462666694055e-09,1.06715816420109e-08,1.87075191238973
Cd177,6.13411076513229,2.66869154055203,36.8574236003981,1.27091245472464e-09,1.08017767338384e-08,70.2346361703669
Gypc,3.50559054734163,3.67621216872671,36.7498521256831,1.34300804520936e-09,1.14057465394532e-08,11.3576349896418
Klhl9,-1.02752880230555,7.03591197899216,36.7418575115888,1.3485268204669e-09,1.14438060641468e-08,-2.03852945446884
Scmh1,-1.33382909673436,5.28014406578067,36.7364428844362,1.35227749266326e-09,1.14668142191092e-08,-2.52070815957515
Kdm2b,-0.882895292634017,6.53833635856422,36.7208676435159,1.36312468473208e-09,1.15499166835363e-08,-1.84407239259122
Casp12,2.45292591041268,3.78859058446247,36.7155097272583,1.36687624678321e-09,1.15728156212682e-08,5.47525406353738
Arhgef10,3.37774590020572,3.41014754929701,36.6729357421523,1.39705594985157e-09,1.18192647536522e-08,10.3944815733793
Ptprc,1.1666111100473,9.56388083052603,36.6406884744511,1.42035858321216e-09,1.20071999157062e-08,2.24483764869412
Hip1,2.19697623916111,5.06792958956646,36.6351298802991,1.42441449916343e-09,1.20322670404066e-08,4.585173225596
Padi2,-1.0855771784966,6.43199393162745,36.5861629449009,1.46064880101106e-09,1.23289040342418e-08,-2.12222435047002
Dbnl,0.812582126263825,8.11797714661014,36.5710701113295,1.47200211485495e-09,1.24152349625993e-08,1.75635213890623
Ndufa13,0.867140311964929,6.47164719381394,36.530412317123,1.50302777848612e-09,1.26497137155229e-08,1.82404372314691
Selenoh,1.80822174073951,4.43148168761873,36.5302751216739,1.50313357212188e-09,1.26497137155229e-08,3.50210354711587
Eif1a,1.19847855942062,6.65458519945092,36.5301334696703,1.50324281010247e-09,1.26497137155229e-08,2.29497519327582
Plcl2,-1.1240646013824,5.90291065934607,36.5012502276284,1.52568361818446e-09,1.28287665211974e-08,-2.17960182103181
Slc31a2,0.914868196164121,6.79704381409139,36.493054654857,1.53211203830813e-09,1.28730083827992e-08,1.88539681513827
Lrba,-1.77884571438191,4.93746510427929,36.4908394976332,1.53385420819536e-09,1.28778383750466e-08,-3.4315151268005
St6gal1,-1.46901352468695,6.26661354324805,36.4879674870357,1.53611593147981e-09,1.28832268859623e-08,-2.76832538392067
Cd38,4.76604400202265,3.35701638073409,36.4870595468037,1.53683163360464e-09,1.28832268859623e-08,27.2096029989689
Tmem135,-1.14842453021567,7.51858464635761,36.3750063292466,1.62777277782899e-09,1.36352234510322e-08,-2.21671689514063
Fcgr2b,1.15792822373248,9.18405284273144,36.3439463466345,1.65392129760773e-09,1.38437479174571e-08,2.23136762796282
Upk1b,-1.84344030740739,5.70066748138612,36.3312458019556,1.66473430144542e-09,1.39236912915435e-08,-3.58864771905673
Got2,0.979822493062222,6.40705632309718,36.3216279283273,1.67296985195546e-09,1.3981972277858e-08,1.97222273486219
P2rx4,0.848683521767125,7.72387896958333,36.3117182689878,1.68149792415369e-09,1.40426079479663e-08,1.80085686960404
Specc1,-0.878171747962886,7.14169329798075,36.2914387113149,1.69908607351358e-09,1.4178757611953e-08,-1.83804456692034
Pacc1,-1.00527510450411,6.85987275811778,36.2642606995064,1.72294635387586e-09,1.43670024005733e-08,-2.00732623337315
Scoc,-1.27149823210265,8.53471785669766,36.2214030520892,1.76125573816568e-09,1.46753574799424e-08,-2.41412140792536
Arpc2,1.01073750742534,8.63766535043689,36.1477315343135,1.82911279281346e-09,1.52292621360892e-08,2.01494087705861
Plpp1,-1.46211492403086,5.99608988956132,36.1457232795366,1.83099875193863e-09,1.5233467746144e-08,-2.75511955483196
Tom1l1,-1.61616821084511,5.31889373508465,36.1429611591192,1.83359585006406e-09,1.5243579063984e-08,-3.06559733251069
Git2,-1.02662721407041,8.65174396461986,36.1366437827183,1.8395496704415e-09,1.52815602140894e-08,-2.03725590742407
Tmem67,1.38539803340328,4.81960171852731,36.1327702149723,1.84320988966258e-09,1.53004450735572e-08,2.61244023586874
Hacd3,-1.1011893252807,6.73042435194699,36.1268277149061,1.84883926875902e-09,1.53356351977064e-08,-2.14531474542848
Mocos,2.98535457164138,3.2959583376419,36.1168331897963,1.85834601740346e-09,1.54013918388105e-08,7.91919931642663
Ids,1.55663150674886,4.42909488478317,36.1155617464186,1.85955891309786e-09,1.54013918388105e-08,2.94166203625899
Get1,-1.22602550651491,5.58267273155774,36.1040824166693,1.87054558909592e-09,1.54807643952784e-08,-2.33921668454869
Stxbp2,0.878343261895937,6.96207564844282,35.9487765745471,2.02573529174022e-09,1.6752557525096e-08,1.83826309473375
Inhba,6.26361714727745,2.75709790352553,35.9247615871486,2.05085736166366e-09,1.69476092987816e-08,76.8310277512392
Mpp1,1.16799882083654,6.35442650645728,35.8992846183689,2.07784993299762e-09,1.71578147161899e-08,2.24699796951509
Metap1d,-1.04398104483746,6.27941526929458,35.8923495788273,2.08525893430083e-09,1.72061156044927e-08,-2.06190954656463
Cdca5,3.65510621020391,2.91674823541524,35.857803115618,2.12256239343545e-09,1.75008283440806e-08,12.5978550362811
Nfkbia,1.32986804437795,8.92381958518143,35.8341633789026,2.14847307077392e-09,1.77012359348602e-08,2.51379681493884
Nadk,1.05093009739905,7.77296245167723,35.7951905792597,2.19188310525598e-09,1.80454137441672e-08,2.07186513704
Fanci,4.56840607538249,2.66761451906902,35.788162406041,2.19980443220447e-09,1.80971234124382e-08,23.7261494165068
Plk4,2.06654486005105,3.98373987125407,35.781462550283,2.20738240537016e-09,1.8145933454578e-08,4.18882281440986
Odc1,2.22012793073727,3.77459848052244,35.7481732394459,2.24542416854142e-09,1.84449139444147e-08,4.65934749440187
Glipr1,1.56889507486575,5.00801248887134,35.7453991995659,2.24862371411797e-09,1.84574529867184e-08,2.96677409062542
Slco4a1,-1.27340448387146,6.12816915934325,35.7407446059633,2.25400252845256e-09,1.84878482482444e-08,-2.41731332631667
Ctla2b,1.67514071770863,4.50983233456481,35.7392891922968,2.25568703648673e-09,1.84879193064796e-08,3.19350501859364
Jpt1,0.929624206379846,7.60125266446067,35.7277749495097,2.26905823115232e-09,1.85744961781806e-08,1.90477977387802
Ctsf,-1.35553080212956,8.05703070006633,35.727294786046,2.26961755331648e-09,1.85744961781806e-08,-2.55891247469073
Zmym6,-1.10208127979862,6.04245231993105,35.7124689330393,2.28695567347057e-09,1.87025166714065e-08,-2.14664150872259
Plxnd1,2.7276967363437,3.98775697703151,35.6915223860378,2.31167795267034e-09,1.88906897584142e-08,6.62397274319855
Tmem144,-1.5794060000066,5.43437981379546,35.6717091378579,2.33530889027592e-09,1.90696725962428e-08,-2.98846780381334
Ncl,0.915379079456506,7.75767227495242,35.6695218725995,2.33793238685327e-09,1.90769749199447e-08,1.88606458502119
Rrm1,1.22944611214676,5.84976668984672,35.6442445158808,2.36846607649227e-09,1.93118386961291e-08,2.3447695081151
Txndc17,1.086087344456,5.79574649815462,35.6420388331485,2.37114929024009e-09,1.93139269940949e-08,2.12297494435408
Taok3,1.01347357494804,6.50856570622252,35.6411563947256,2.37222362916956e-09,1.93139269940949e-08,2.01876583323626
Cyth1,1.34688337403717,6.58439104845212,35.6341839456335,2.38072950908659e-09,1.93688849146337e-08,2.54362038155626
Fignl1,2.88899489402823,3.93815934574435,35.6047600934678,2.41696214495457e-09,1.9649171984627e-08,7.40754196347423
Mylip,-1.17205305550172,8.3278282325237,35.5958380231569,2.4280575343302e-09,1.97248385263113e-08,-2.2533213219741
Dop1b,1.06505462126207,5.99917199198155,35.4964171491971,2.5552013674723e-09,2.07424440661916e-08,2.0922490918367
Cerk,-0.984571937276444,6.53949548772927,35.4810113975738,2.57549092481713e-09,2.08917763842519e-08,-1.9787261169651
Ormdl3,-0.991085136371284,5.8252526659947,35.4403733520226,2.62978915469855e-09,2.13165569100914e-08,-1.98767948019669
Tmem91,-1.68030101051752,4.56718257279401,35.4186971256658,2.65921896352993e-09,2.15392831172262e-08,-3.2049481356982
Mef2c,-1.16588737189478,8.64892169822473,35.4038817915492,2.67952325748427e-09,2.16878214061383e-08,-2.24371179245984
Naa25,1.22443658406825,6.64172247876821,35.399939007055,2.68495291783386e-09,2.17158362093425e-08,2.33664178981149
Sdcbp,1.10789210828653,10.0044862046792,35.3702706455215,2.72616454080178e-09,2.20330016220698e-08,2.15530509991954
H3f3b,1.10993752220822,9.88946402449805,35.3312968617716,2.78126627059391e-09,2.24618810374758e-08,2.15836300025802
Ckap2,3.504228963124,3.08527179872503,35.3236124121538,2.79226158464487e-09,2.25341842002942e-08,11.3469209572667
